Dog_ID,Fur_Quality,Eye_Condition,Ear_Condition,Energy_Level,Appetite,Weight_Change,Gender
Dog_4375,Coarse,Redness,Smelly,Normal,Decreased,Gaining,Female
Dog_4376,Smooth,Clear,Smelly,High,Increased,Gaining,Male
Dog_4377,Coarse,Clear,Clean,Normal,Increased,Stable,Female
Dog_4378,Shedding,Redness,Smelly,Low,Normal,Gaining,Female
Dog_4379,Smooth,Clear,Clean,Normal,Increased,Stable,Female
Dog_4380,Coarse,Cloudy,Clean,Normal,Increased,Losing,Female
Dog_4381,Shiny,Cloudy,Inflamed,Normal,Normal,Gaining,Female
Dog_4382,Coarse,Clear,Clean,Low,Normal,Stable,Male
Dog_4383,Smooth,Cloudy,Inflamed,High,Decreased,Stable,Female
Dog_4384,Shiny,Redness,Clean,Low,Decreased,Gaining,Female
Dog_4385,Coarse,Cloudy,Clean,Low,Normal,Stable,Male
Dog_4386,Coarse,Clear,Smelly,Low,Decreased,Losing,Female
Dog_4387,Coarse,Redness,Smelly,High,Decreased,Gaining,Male
Dog_4388,Coarse,Cloudy,Inflamed,Low,Decreased,Losing,Male
Dog_4389,Coarse,Redness,Smelly,Low,Normal,Stable,Male
Dog_4390,Shiny,Clear,Clean,High,Increased,Losing,Female
Dog_4391,Shedding,Cloudy,Inflamed,High,Increased,Stable,Male
Dog_4392,Shiny,Redness,Inflamed,High,Normal,Stable,Female
Dog_4393,Shiny,Redness,Inflamed,Normal,Normal,Losing,Female
Dog_4394,Shiny,Cloudy,Clean,High,Decreased,Gaining,Female
Dog_4395,Shedding,Redness,Smelly,Normal,Normal,Gaining,Male
Dog_4396,Smooth,Redness,Inflamed,Normal,Normal,Gaining,Male
Dog_4397,Shedding,Clear,Clean,Low,Normal,Losing,Female
Dog_4398,Shiny,Clear,Smelly,Normal,Normal,Losing,Female
Dog_4399,Coarse,Clear,Smelly,Low,Decreased,Losing,Male
Dog_4400,Coarse,Clear,Inflamed,Normal,Decreased,Losing,Female
Dog_4401,Shiny,Clear,Clean,High,Normal,Gaining,Male
Dog_4402,Coarse,Clear,Smelly,Low,Normal,Gaining,Female
Dog_4403,Shiny,Cloudy,Clean,Normal,Increased,Stable,Male
Dog_4404,Coarse,Clear,Smelly,Low,Increased,Losing,Male
Dog_4405,Shedding,Redness,Inflamed,High,Normal,Gaining,Male
Dog_4406,Smooth,Cloudy,Inflamed,Normal,Increased,Gaining,Male
Dog_4407,Smooth,Redness,Smelly,Normal,Increased,Gaining,Female
Dog_4408,Shedding,Clear,Clean,High,Decreased,Gaining,Male
Dog_4409,Shedding,Clear,Smelly,Normal,Decreased,Gaining,Female
Dog_4410,Shiny,Redness,Clean,Normal,Decreased,Gaining,Male
Dog_4411,Shiny,Redness,Smelly,Low,Increased,Losing,Male
Dog_4412,Shiny,Redness,Inflamed,Normal,Normal,Stable,Female
Dog_4413,Coarse,Cloudy,Clean,High,Decreased,Stable,Male
Dog_4414,Shiny,Clear,Inflamed,Normal,Increased,Losing,Female
Dog_4415,Shedding,Redness,Clean,Low,Normal,Gaining,Female
Dog_4416,Smooth,Clear,Smelly,Normal,Decreased,Losing,Male
Dog_4417,Coarse,Redness,Inflamed,Low,Increased,Gaining,Female
Dog_4418,Shiny,Clear,Inflamed,Normal,Decreased,Gaining,Female
Dog_4419,Coarse,Cloudy,Clean,Low,Increased,Gaining,Male
Dog_4420,Coarse,Clear,Clean,Low,Decreased,Gaining,Female
Dog_4421,Shiny,Redness,Clean,Normal,Increased,Gaining,Female
Dog_4422,Coarse,Clear,Inflamed,High,Normal,Losing,Male
Dog_4423,Smooth,Cloudy,Smelly,High,Decreased,Losing,Female
Dog_4424,Shedding,Cloudy,Clean,Normal,Decreased,Stable,Male
Dog_4425,Shedding,Clear,Smelly,Normal,Increased,Gaining,Female
Dog_4426,Smooth,Redness,Clean,Normal,Normal,Losing,Male
Dog_4427,Coarse,Cloudy,Smelly,Normal,Normal,Losing,Female
Dog_4428,Shiny,Cloudy,Clean,Normal,Decreased,Gaining,Female
Dog_4429,Coarse,Clear,Smelly,High,Increased,Gaining,Male
Dog_4430,Smooth,Cloudy,Inflamed,Low,Decreased,Losing,Female
Dog_4431,Coarse,Cloudy,Clean,Low,Increased,Gaining,Male
Dog_4432,Shedding,Redness,Clean,High,Normal,Losing,Female
Dog_4433,Coarse,Redness,Inflamed,High,Decreased,Stable,Male
Dog_4434,Smooth,Redness,Clean,Low,Increased,Gaining,Male
Dog_4435,Shedding,Clear,Clean,High,Normal,Stable,Female
Dog_4436,Coarse,Cloudy,Inflamed,Normal,Increased,Stable,Male
Dog_4437,Coarse,Clear,Inflamed,High,Decreased,Stable,Male
Dog_4438,Shedding,Cloudy,Smelly,High,Increased,Gaining,Female
Dog_4439,Shiny,Cloudy,Inflamed,High,Decreased,Stable,Female
Dog_4440,Shedding,Cloudy,Inflamed,High,Normal,Losing,Male
Dog_4441,Shiny,Redness,Clean,Low,Increased,Losing,Male
Dog_4442,Smooth,Clear,Inflamed,Low,Normal,Gaining,Male
Dog_4443,Smooth,Clear,Clean,Low,Normal,Gaining,Female
Dog_4444,Shedding,Cloudy,Inflamed,Low,Decreased,Stable,Male
Dog_4445,Shedding,Clear,Inflamed,Normal,Decreased,Gaining,Male
Dog_4446,Smooth,Redness,Smelly,Normal,Normal,Losing,Male
Dog_4447,Shiny,Clear,Inflamed,Low,Decreased,Losing,Female
Dog_4448,Smooth,Cloudy,Inflamed,Low,Normal,Losing,Male
Dog_4449,Shedding,Redness,Clean,Low,Decreased,Gaining,Male
Dog_4450,Smooth,Redness,Clean,High,Decreased,Losing,Female
Dog_4451,Shedding,Cloudy,Smelly,Normal,Increased,Gaining,Male
Dog_4452,Shedding,Clear,Inflamed,Normal,Increased,Stable,Female
Dog_4453,Smooth,Cloudy,Clean,High,Decreased,Losing,Male
Dog_4454,Shiny,Clear,Inflamed,High,Normal,Stable,Female
Dog_4455,Coarse,Clear,Smelly,High,Normal,Losing,Female
Dog_4456,Smooth,Redness,Clean,Normal,Normal,Losing,Male
Dog_4457,Coarse,Cloudy,Clean,High,Decreased,Losing,Male
Dog_4458,Smooth,Redness,Smelly,High,Decreased,Stable,Female
Dog_4459,Coarse,Cloudy,Inflamed,High,Normal,Losing,Female
Dog_4460,Shiny,Cloudy,Clean,Low,Increased,Stable,Male
Dog_4461,Shiny,Redness,Clean,High,Increased,Gaining,Male
Dog_4462,Smooth,Cloudy,Smelly,Low,Normal,Losing,Female
Dog_4463,Shedding,Cloudy,Smelly,Normal,Decreased,Losing,Male
Dog_4464,Coarse,Clear,Smelly,Normal,Decreased,Stable,Male
Dog_4465,Shedding,Cloudy,Inflamed,Normal,Normal,Losing,Male
Dog_4466,Shedding,Cloudy,Inflamed,Low,Increased,Gaining,Male
Dog_4467,Shedding,Redness,Inflamed,High,Normal,Losing,Female
Dog_4468,Shiny,Redness,Smelly,Normal,Normal,Gaining,Male
Dog_4469,Smooth,Cloudy,Clean,High,Normal,Gaining,Male
Dog_4470,Smooth,Clear,Inflamed,Low,Increased,Losing,Female
Dog_4471,Shiny,Clear,Smelly,Normal,Normal,Losing,Female
Dog_4472,Shiny,Redness,Inflamed,High,Increased,Gaining,Male
Dog_4473,Smooth,Cloudy,Clean,High,Decreased,Gaining,Male
Dog_4474,Shedding,Cloudy,Clean,Normal,Increased,Gaining,Female
Dog_4475,Coarse,Clear,Smelly,High,Increased,Losing,Male
Dog_4476,Coarse,Clear,Clean,Low,Normal,Stable,Female
Dog_4477,Coarse,Clear,Smelly,Normal,Decreased,Losing,Male
Dog_4478,Shedding,Redness,Smelly,Normal,Normal,Stable,Male
Dog_4479,Smooth,Cloudy,Smelly,Normal,Increased,Stable,Male
Dog_4480,Shiny,Redness,Smelly,Normal,Increased,Losing,Male
Dog_4481,Smooth,Cloudy,Clean,Low,Normal,Stable,Male
Dog_4482,Shedding,Redness,Clean,Low,Decreased,Gaining,Male
Dog_4483,Shiny,Cloudy,Clean,High,Increased,Losing,Female
Dog_4484,Shedding,Clear,Clean,Low,Increased,Stable,Male
Dog_4485,Coarse,Clear,Smelly,High,Increased,Gaining,Male
Dog_4486,Coarse,Clear,Smelly,High,Decreased,Stable,Male
Dog_4487,Shedding,Redness,Clean,Normal,Normal,Stable,Male
Dog_4488,Shiny,Clear,Inflamed,High,Decreased,Gaining,Female
Dog_4489,Shiny,Cloudy,Inflamed,Normal,Decreased,Gaining,Female
Dog_4490,Smooth,Redness,Inflamed,High,Increased,Losing,Male
Dog_4491,Coarse,Cloudy,Clean,Low,Decreased,Stable,Male
Dog_4492,Smooth,Redness,Smelly,Normal,Increased,Losing,Female
Dog_4493,Smooth,Cloudy,Smelly,High,Decreased,Losing,Male
Dog_4494,Shedding,Cloudy,Inflamed,Low,Decreased,Stable,Male
Dog_4495,Shedding,Redness,Inflamed,Low,Normal,Stable,Female
Dog_4496,Smooth,Redness,Smelly,Normal,Decreased,Losing,Female
Dog_4497,Coarse,Clear,Inflamed,Normal,Normal,Gaining,Male
Dog_4498,Shedding,Clear,Inflamed,Normal,Increased,Losing,Male
Dog_4499,Smooth,Cloudy,Smelly,High,Increased,Stable,Female
Dog_4500,Smooth,Cloudy,Inflamed,Normal,Normal,Gaining,Female
Dog_4501,Smooth,Cloudy,Inflamed,Low,Increased,Losing,Male
Dog_4502,Smooth,Redness,Clean,Low,Increased,Stable,Male
Dog_4503,Smooth,Redness,Inflamed,Normal,Decreased,Gaining,Female
Dog_4504,Smooth,Clear,Clean,Normal,Normal,Gaining,Male
Dog_4505,Shedding,Cloudy,Smelly,Low,Increased,Gaining,Female
Dog_4506,Coarse,Clear,Clean,High,Normal,Stable,Female
Dog_4507,Smooth,Redness,Smelly,Low,Decreased,Losing,Female
Dog_4508,Shiny,Redness,Clean,Low,Increased,Stable,Male
Dog_4509,Shedding,Redness,Clean,Low,Increased,Stable,Female
Dog_4510,Shedding,Clear,Clean,Normal,Normal,Gaining,Female
Dog_4511,Smooth,Redness,Inflamed,High,Increased,Losing,Male
Dog_4512,Shedding,Cloudy,Inflamed,High,Normal,Gaining,Female
Dog_4513,Smooth,Clear,Inflamed,Normal,Increased,Stable,Female
Dog_4514,Coarse,Redness,Inflamed,Low,Decreased,Gaining,Male
Dog_4515,Coarse,Clear,Inflamed,Normal,Decreased,Stable,Female
Dog_4516,Shedding,Clear,Clean,Normal,Normal,Stable,Male
Dog_4517,Shedding,Redness,Inflamed,High,Increased,Stable,Male
Dog_4518,Shiny,Redness,Smelly,High,Increased,Gaining,Female
Dog_4519,Shedding,Clear,Clean,Normal,Normal,Losing,Female
Dog_4520,Shiny,Clear,Clean,Normal,Decreased,Gaining,Female
Dog_4521,Coarse,Redness,Smelly,High,Decreased,Stable,Female
Dog_4522,Coarse,Cloudy,Inflamed,High,Decreased,Gaining,Female
Dog_4523,Smooth,Clear,Smelly,Low,Normal,Stable,Male
Dog_4524,Coarse,Clear,Clean,Normal,Decreased,Losing,Male
Dog_4525,Shiny,Cloudy,Clean,Low,Normal,Losing,Female
Dog_4526,Shedding,Redness,Clean,Low,Decreased,Stable,Female
Dog_4527,Smooth,Redness,Smelly,Low,Decreased,Losing,Male
Dog_4528,Shiny,Cloudy,Inflamed,High,Normal,Stable,Female
Dog_4529,Shedding,Redness,Clean,Low,Increased,Gaining,Female
Dog_4530,Smooth,Redness,Inflamed,High,Increased,Gaining,Female
Dog_4531,Coarse,Clear,Clean,High,Increased,Losing,Male
Dog_4532,Shiny,Clear,Inflamed,High,Decreased,Losing,Male
Dog_4533,Shedding,Clear,Smelly,Normal,Decreased,Stable,Male
Dog_4534,Smooth,Cloudy,Clean,Low,Increased,Losing,Male
Dog_4535,Smooth,Redness,Clean,High,Decreased,Losing,Female
Dog_4536,Coarse,Redness,Clean,Normal,Decreased,Losing,Female
Dog_4537,Shedding,Clear,Smelly,Normal,Increased,Stable,Female
Dog_4538,Coarse,Clear,Smelly,Normal,Normal,Gaining,Male
Dog_4539,Coarse,Cloudy,Inflamed,High,Increased,Stable,Female
Dog_4540,Shedding,Redness,Smelly,High,Increased,Stable,Male
Dog_4541,Shedding,Cloudy,Clean,High,Normal,Losing,Female
Dog_4542,Shedding,Redness,Inflamed,Normal,Decreased,Gaining,Male
Dog_4543,Shiny,Cloudy,Smelly,High,Increased,Stable,Female
Dog_4544,Shedding,Clear,Inflamed,Low,Increased,Losing,Female
Dog_4545,Smooth,Cloudy,Inflamed,High,Decreased,Stable,Female
Dog_4546,Coarse,Cloudy,Inflamed,High,Decreased,Losing,Female
Dog_4547,Shiny,Clear,Clean,Low,Normal,Gaining,Female
Dog_4548,Shedding,Redness,Clean,High,Decreased,Gaining,Female
Dog_4549,Shiny,Redness,Smelly,High,Increased,Losing,Female
Dog_4550,Shedding,Clear,Clean,High,Decreased,Stable,Female
Dog_4551,Shiny,Cloudy,Inflamed,High,Decreased,Stable,Female
Dog_4552,Coarse,Cloudy,Inflamed,Normal,Normal,Gaining,Male
Dog_4553,Coarse,Cloudy,Clean,High,Normal,Stable,Male
Dog_4554,Smooth,Redness,Inflamed,Low,Increased,Losing,Male
Dog_4555,Smooth,Cloudy,Clean,Low,Increased,Losing,Male
Dog_4556,Shedding,Redness,Inflamed,Normal,Decreased,Losing,Male
Dog_4557,Coarse,Cloudy,Smelly,High,Increased,Gaining,Male
Dog_4558,Shiny,Clear,Smelly,Low,Increased,Gaining,Female
Dog_4559,Shiny,Clear,Clean,Normal,Decreased,Gaining,Female
Dog_4560,Shiny,Redness,Clean,High,Decreased,Losing,Male
Dog_4561,Smooth,Redness,Clean,Normal,Decreased,Gaining,Male
Dog_4562,Shiny,Clear,Clean,High,Normal,Losing,Female
Dog_4563,Smooth,Clear,Clean,Normal,Normal,Stable,Female
Dog_4564,Smooth,Cloudy,Inflamed,Normal,Decreased,Gaining,Female
Dog_4565,Shedding,Clear,Smelly,Low,Normal,Stable,Female
Dog_4566,Shiny,Redness,Inflamed,Low,Normal,Stable,Male
Dog_4567,Shiny,Clear,Smelly,Normal,Normal,Gaining,Male
Dog_4568,Coarse,Redness,Inflamed,High,Increased,Gaining,Female
Dog_4569,Shedding,Redness,Inflamed,High,Decreased,Stable,Male
Dog_4570,Coarse,Cloudy,Inflamed,High,Decreased,Stable,Male
Dog_4571,Shedding,Cloudy,Clean,High,Increased,Stable,Female
Dog_4572,Shiny,Cloudy,Smelly,High,Normal,Losing,Female
Dog_4573,Smooth,Cloudy,Clean,Low,Decreased,Stable,Female
Dog_4574,Smooth,Clear,Clean,Normal,Normal,Losing,Female
Dog_4575,Smooth,Cloudy,Inflamed,Low,Increased,Gaining,Male
Dog_4576,Smooth,Clear,Smelly,High,Normal,Stable,Female
Dog_4577,Smooth,Cloudy,Smelly,Normal,Increased,Gaining,Female
Dog_4578,Coarse,Cloudy,Smelly,High,Increased,Stable,Male
Dog_4579,Shedding,Redness,Smelly,High,Normal,Gaining,Female
Dog_4580,Shiny,Clear,Clean,Normal,Normal,Stable,Female
Dog_4581,Coarse,Redness,Clean,High,Decreased,Losing,Male
Dog_4582,Shedding,Cloudy,Smelly,Low,Increased,Gaining,Female
Dog_4583,Smooth,Clear,Clean,Low,Normal,Gaining,Female
Dog_4584,Shedding,Cloudy,Smelly,Low,Normal,Stable,Male
Dog_4585,Shedding,Redness,Clean,High,Decreased,Losing,Female
Dog_4586,Smooth,Clear,Inflamed,Low,Decreased,Losing,Female
Dog_4587,Smooth,Redness,Inflamed,High,Decreased,Losing,Male
Dog_4588,Smooth,Cloudy,Smelly,High,Increased,Stable,Male
Dog_4589,Shiny,Cloudy,Smelly,Low,Decreased,Gaining,Female
Dog_4590,Smooth,Cloudy,Clean,Low,Increased,Stable,Female
Dog_4591,Shiny,Clear,Smelly,High,Decreased,Losing,Female
Dog_4592,Smooth,Redness,Smelly,High,Increased,Losing,Female
Dog_4593,Shiny,Redness,Clean,High,Decreased,Gaining,Male
Dog_4594,Shedding,Cloudy,Smelly,High,Increased,Stable,Male
Dog_4595,Coarse,Redness,Smelly,Low,Decreased,Stable,Male
Dog_4596,Shedding,Clear,Inflamed,High,Decreased,Losing,Female
Dog_4597,Shedding,Cloudy,Inflamed,High,Normal,Gaining,Male
Dog_4598,Smooth,Cloudy,Inflamed,High,Increased,Gaining,Female
Dog_4599,Shiny,Cloudy,Smelly,High,Normal,Losing,Female
Dog_4600,Coarse,Clear,Clean,High,Increased,Stable,Male
Dog_4601,Smooth,Cloudy,Inflamed,Normal,Normal,Stable,Male
Dog_4602,Smooth,Cloudy,Smelly,Normal,Decreased,Gaining,Male
Dog_4603,Smooth,Cloudy,Inflamed,Normal,Normal,Gaining,Female
Dog_4604,Shedding,Cloudy,Clean,Low,Decreased,Losing,Male
Dog_4605,Shiny,Redness,Clean,High,Increased,Gaining,Female
Dog_4606,Shiny,Cloudy,Clean,Low,Decreased,Stable,Male
Dog_4607,Coarse,Clear,Clean,High,Normal,Stable,Female
Dog_4608,Shiny,Cloudy,Clean,Normal,Increased,Gaining,Male
Dog_4609,Shiny,Cloudy,Clean,High,Normal,Losing,Female
Dog_4610,Smooth,Redness,Smelly,Low,Decreased,Stable,Female
Dog_4611,Smooth,Cloudy,Inflamed,Low,Decreased,Stable,Male
Dog_4612,Shedding,Redness,Clean,High,Normal,Losing,Female
Dog_4613,Smooth,Clear,Inflamed,Low,Increased,Gaining,Male
Dog_4614,Smooth,Redness,Inflamed,Normal,Normal,Stable,Female
Dog_4615,Smooth,Cloudy,Smelly,High,Decreased,Stable,Male
Dog_4616,Smooth,Clear,Clean,Normal,Increased,Losing,Male
Dog_4617,Shedding,Cloudy,Clean,Normal,Normal,Gaining,Female
Dog_4618,Smooth,Redness,Smelly,Low,Decreased,Losing,Male
Dog_4619,Coarse,Clear,Smelly,High,Increased,Losing,Female
Dog_4620,Coarse,Clear,Smelly,Normal,Normal,Gaining,Female
Dog_4621,Coarse,Redness,Smelly,Normal,Increased,Stable,Male
Dog_4622,Coarse,Redness,Smelly,High,Decreased,Losing,Male
Dog_4623,Smooth,Clear,Inflamed,Low,Normal,Stable,Female
Dog_4624,Coarse,Clear,Smelly,Normal,Normal,Stable,Female
Dog_4625,Smooth,Redness,Clean,High,Decreased,Stable,Female
Dog_4626,Shedding,Cloudy,Clean,High,Decreased,Stable,Female
Dog_4627,Coarse,Clear,Smelly,Normal,Decreased,Losing,Female
Dog_4628,Shiny,Redness,Smelly,Normal,Normal,Gaining,Male
Dog_4629,Coarse,Cloudy,Smelly,Normal,Decreased,Stable,Male
Dog_4630,Coarse,Clear,Smelly,Low,Normal,Stable,Female
Dog_4631,Smooth,Clear,Smelly,Low,Normal,Stable,Female
Dog_4632,Coarse,Redness,Clean,High,Increased,Gaining,Female
Dog_4633,Shiny,Cloudy,Inflamed,High,Decreased,Stable,Male
Dog_4634,Smooth,Clear,Smelly,Normal,Decreased,Gaining,Male
Dog_4635,Smooth,Cloudy,Smelly,High,Increased,Losing,Male
Dog_4636,Shedding,Cloudy,Smelly,Low,Normal,Gaining,Female
Dog_4637,Shedding,Clear,Clean,High,Normal,Stable,Male
Dog_4638,Coarse,Cloudy,Clean,High,Normal,Losing,Male
Dog_4639,Shedding,Clear,Inflamed,Normal,Decreased,Gaining,Male
Dog_4640,Shedding,Cloudy,Inflamed,Normal,Normal,Stable,Male
Dog_4641,Shedding,Clear,Inflamed,Low,Increased,Losing,Female
Dog_4642,Smooth,Redness,Inflamed,High,Normal,Losing,Female
Dog_4643,Smooth,Clear,Clean,High,Decreased,Gaining,Male
Dog_4644,Smooth,Clear,Inflamed,High,Decreased,Stable,Male
Dog_4645,Shedding,Clear,Smelly,Normal,Normal,Gaining,Female
Dog_4646,Smooth,Cloudy,Clean,Low,Normal,Losing,Female
Dog_4647,Shedding,Redness,Clean,High,Decreased,Losing,Male
Dog_4648,Smooth,Cloudy,Clean,High,Normal,Stable,Male
Dog_4649,Smooth,Cloudy,Smelly,High,Increased,Losing,Male
Dog_4650,Shiny,Clear,Clean,High,Decreased,Stable,Female
Dog_4651,Coarse,Cloudy,Smelly,Low,Normal,Gaining,Male
Dog_4652,Shedding,Clear,Inflamed,Low,Normal,Losing,Female
Dog_4653,Shiny,Redness,Clean,Low,Normal,Losing,Male
Dog_4654,Smooth,Cloudy,Smelly,Normal,Increased,Stable,Male
Dog_4655,Shedding,Cloudy,Clean,High,Decreased,Stable,Female
Dog_4656,Smooth,Cloudy,Inflamed,High,Increased,Gaining,Male
Dog_4657,Coarse,Clear,Clean,High,Normal,Stable,Male
Dog_4658,Shiny,Clear,Inflamed,High,Increased,Losing,Male
Dog_4659,Coarse,Cloudy,Clean,Low,Normal,Gaining,Male
Dog_4660,Shiny,Cloudy,Smelly,Normal,Normal,Gaining,Male
Dog_4661,Smooth,Redness,Inflamed,Normal,Decreased,Gaining,Female
Dog_4662,Coarse,Redness,Clean,High,Decreased,Stable,Male
Dog_4663,Coarse,Redness,Inflamed,Low,Normal,Stable,Female
Dog_4664,Smooth,Redness,Inflamed,Normal,Normal,Losing,Female
Dog_4665,Coarse,Redness,Smelly,Normal,Normal,Gaining,Female
Dog_4666,Shedding,Clear,Smelly,High,Decreased,Gaining,Female
Dog_4667,Shiny,Redness,Smelly,Normal,Decreased,Gaining,Male
Dog_4668,Shiny,Redness,Smelly,High,Normal,Losing,Female
Dog_4669,Shiny,Cloudy,Inflamed,Low,Decreased,Stable,Female
Dog_4670,Shedding,Clear,Inflamed,High,Normal,Gaining,Female
Dog_4671,Shiny,Redness,Clean,Normal,Increased,Stable,Female
Dog_4672,Smooth,Redness,Clean,High,Decreased,Stable,Female
Dog_4673,Coarse,Redness,Clean,High,Normal,Stable,Female
Dog_4674,Shedding,Cloudy,Smelly,High,Increased,Stable,Female
Dog_4675,Shiny,Cloudy,Inflamed,High,Normal,Stable,Male
Dog_4676,Smooth,Cloudy,Inflamed,High,Increased,Losing,Male
Dog_4677,Coarse,Redness,Clean,High,Decreased,Stable,Male
Dog_4678,Coarse,Cloudy,Clean,Normal,Decreased,Gaining,Female
Dog_4679,Shedding,Redness,Inflamed,High,Normal,Gaining,Male
Dog_4680,Shedding,Clear,Smelly,Normal,Decreased,Gaining,Female
Dog_4681,Shedding,Redness,Clean,High,Decreased,Losing,Male
Dog_4682,Smooth,Cloudy,Clean,Low,Increased,Stable,Male
Dog_4683,Smooth,Clear,Inflamed,High,Decreased,Gaining,Male
Dog_4684,Shedding,Redness,Inflamed,Normal,Increased,Gaining,Male
Dog_4685,Shiny,Clear,Clean,Normal,Increased,Gaining,Female
Dog_4686,Coarse,Clear,Clean,Low,Increased,Stable,Male
Dog_4687,Coarse,Clear,Smelly,High,Decreased,Gaining,Female
Dog_4688,Smooth,Redness,Smelly,Low,Normal,Stable,Male
Dog_4689,Coarse,Cloudy,Smelly,High,Normal,Gaining,Male
Dog_4690,Shiny,Redness,Smelly,High,Decreased,Gaining,Female
Dog_4691,Coarse,Cloudy,Clean,Normal,Increased,Stable,Female
Dog_4692,Smooth,Redness,Clean,Low,Decreased,Gaining,Female
Dog_4693,Smooth,Redness,Clean,Low,Normal,Losing,Female
Dog_4694,Shiny,Redness,Smelly,Normal,Increased,Stable,Female
Dog_4695,Shiny,Cloudy,Clean,Normal,Decreased,Gaining,Male
Dog_4696,Coarse,Redness,Inflamed,Low,Increased,Losing,Female
Dog_4697,Coarse,Clear,Smelly,Normal,Increased,Losing,Female
Dog_4698,Smooth,Redness,Inflamed,High,Normal,Stable,Female
Dog_4699,Shiny,Clear,Smelly,Low,Increased,Gaining,Female
Dog_4700,Shiny,Cloudy,Clean,Low,Decreased,Stable,Female
Dog_4701,Shiny,Cloudy,Smelly,Normal,Increased,Losing,Female
Dog_4702,Coarse,Redness,Inflamed,High,Increased,Losing,Male
Dog_4703,Shiny,Redness,Smelly,Low,Decreased,Stable,Female
Dog_4704,Smooth,Redness,Inflamed,Low,Normal,Stable,Female
Dog_4705,Smooth,Clear,Clean,High,Normal,Gaining,Male
Dog_4706,Coarse,Cloudy,Inflamed,Normal,Decreased,Losing,Male
Dog_4707,Shedding,Clear,Clean,Normal,Increased,Stable,Male
Dog_4708,Coarse,Clear,Inflamed,Normal,Decreased,Losing,Male
Dog_4709,Shedding,Redness,Clean,Normal,Decreased,Stable,Male
Dog_4710,Shiny,Redness,Inflamed,High,Decreased,Gaining,Male
Dog_4711,Coarse,Clear,Clean,High,Normal,Losing,Female
Dog_4712,Smooth,Clear,Clean,Low,Increased,Gaining,Male
Dog_4713,Shiny,Redness,Clean,Low,Decreased,Gaining,Female
Dog_4714,Smooth,Redness,Inflamed,High,Normal,Losing,Male
Dog_4715,Shiny,Clear,Inflamed,Low,Normal,Stable,Male
Dog_4716,Coarse,Redness,Clean,High,Increased,Gaining,Male
Dog_4717,Shedding,Redness,Smelly,Normal,Decreased,Gaining,Female
Dog_4718,Shiny,Clear,Clean,High,Increased,Losing,Male
Dog_4719,Shedding,Clear,Smelly,High,Decreased,Losing,Male
Dog_4720,Shiny,Cloudy,Clean,Low,Normal,Losing,Male
Dog_4721,Smooth,Clear,Inflamed,High,Normal,Gaining,Male
Dog_4722,Smooth,Redness,Smelly,Normal,Increased,Stable,Male
Dog_4723,Shiny,Clear,Inflamed,Normal,Decreased,Stable,Male
Dog_4724,Shedding,Clear,Smelly,Low,Increased,Losing,Female
Dog_4725,Coarse,Clear,Smelly,Low,Decreased,Gaining,Male
Dog_4726,Coarse,Cloudy,Smelly,High,Increased,Gaining,Male
Dog_4727,Smooth,Cloudy,Smelly,Low,Normal,Gaining,Male
Dog_4728,Coarse,Redness,Inflamed,Normal,Increased,Losing,Male
Dog_4729,Smooth,Cloudy,Smelly,Low,Decreased,Gaining,Male
Dog_4730,Coarse,Clear,Clean,Low,Increased,Gaining,Female
Dog_4731,Shiny,Cloudy,Clean,Normal,Decreased,Stable,Male
Dog_4732,Smooth,Clear,Smelly,High,Increased,Losing,Female
Dog_4733,Smooth,Cloudy,Inflamed,High,Decreased,Losing,Female
Dog_4734,Shiny,Cloudy,Inflamed,Low,Decreased,Losing,Male
Dog_4735,Smooth,Cloudy,Smelly,Normal,Decreased,Gaining,Male
Dog_4736,Coarse,Clear,Inflamed,Normal,Increased,Gaining,Male
Dog_4737,Coarse,Cloudy,Inflamed,Normal,Increased,Stable,Female
Dog_4738,Smooth,Clear,Inflamed,High,Normal,Losing,Female
Dog_4739,Coarse,Clear,Smelly,Normal,Decreased,Gaining,Male
Dog_4740,Shedding,Redness,Clean,Normal,Normal,Stable,Male
Dog_4741,Smooth,Cloudy,Clean,High,Normal,Gaining,Female
Dog_4742,Shiny,Redness,Clean,Normal,Decreased,Gaining,Female
Dog_4743,Shedding,Redness,Clean,High,Normal,Losing,Female
Dog_4744,Smooth,Clear,Clean,Low,Increased,Losing,Male
Dog_4745,Shiny,Cloudy,Inflamed,Low,Normal,Gaining,Male
Dog_4746,Coarse,Clear,Inflamed,Low,Increased,Gaining,Male
Dog_4747,Shiny,Clear,Inflamed,Low,Decreased,Gaining,Female
Dog_4748,Shedding,Cloudy,Smelly,Low,Decreased,Gaining,Male
